id,type,name,distance,moving_time,elapsed_time,total_elevation_gain,start_date,start_date_local,start_latlng,kilojoules,average_heartrate,max_heartrate,elev_high,elev_low,average_speed,max_speed,location_city,location_state,location_country,timezone,summary_polyline
19187021015,Run,Morning Run,5222.8,1996,1996,25.4,2026-07-05 09:54:19+00:00,2026-07-05T10:54:19Z,"[51.676167, -0.607557]",,160.2,173.0,169.1,153.5,2.617,5.98,,,,(GMT+00:00) Europe/London,__lzHftuBGB]Us@Y[\O?KWECSTWDIJOBCB@PGDm@LIDqAVUJMRC?MMg@RC?e@LQ@YLSBMFG@]Ly@Na@NO?]FQJILOHCAQDEEC?GDSBABkATc@NSFUN_@d@GPUTCHy@dAOVCLC~A@fBIl@?`@CDAVCv@QfDCtABvBFf@DxAq@lDIRQn@Sb@UhAcArCMd@c@lAW|@MVQn@GHa@vAWd@Sj@KNc@`AIHCNOXc@r@KZMTCXBLHLf@h@\R|@v@zAfAPRj@d@F@vAfAPH`Ax@HBDF\RZZ\RJJJD^DPGTm@Dm@A]FuA`@kDCs@I_@O][i@E]Ww@Gg@BmAPc@Te@b@mAXiAZcBLYN[\c@\WPWVWj@y@f@{A\u@r@gC\sBLuBBYL]Bc@ViBVmAPg@Ji@^eADYVu@`@iB^uBXsB@YA_@]oD@]C]?_@CMGIUBYJ{A^OF_@FQHi@HiA\GASBWJMNKFSBOE]NiARs@Xc@^{AnBSAYZ]n@URW^MHGL[\KRe@b@IPUXKVUVIDCH[ZQ^MNMRSNKACCKYGc@OmBAk@H{@AMBKB{@A[H]PsAJgACYHeEF]@]BOR[X{BB]J_@JgA?kAJyB@e@Ic@Cm@@w@GgAG_@Cq@@MDMN[TKTELQROJMXOV?FEDMHEJBRCFDHAHHVD\@XFHAJBDAZHL@HH\L^DXHh@HL@\Jl@HJDj@FJF|@NbA`AVf@PBRFZ\FBRAHP@PQnAJZZ\N\Zf@`AvB
19173027565,WeightTraining,Morning Weight Training,0.0,2599,2599,0.0,2026-07-04 08:21:21+00:00,2026-07-04T09:21:21Z,[],,119.8,157.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19165818610,WeightTraining,Afternoon Weight Training,0.0,3559,3559,0.0,2026-07-03 15:51:44+00:00,2026-07-03T16:51:44Z,[],,108.6,145.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19146259964,WeightTraining,Morning Weight Training,0.0,2976,2976,0.0,2026-07-02 04:58:23+00:00,2026-07-02T05:58:23Z,[],,124.9,163.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19133406940,Workout,Morning Workout,0.0,2560,2560,0.0,2026-07-01 05:52:28+00:00,2026-07-01T06:52:28Z,[],,151.3,186.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19119909920,WeightTraining,Morning Weight Training,0.0,3863,3863,0.0,2026-06-30 06:04:21+00:00,2026-06-30T07:04:21Z,[],,114.4,151.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19106721041,WeightTraining,Morning Weight Training,0.0,2686,2686,0.0,2026-06-29 06:04:49+00:00,2026-06-29T07:04:49Z,[],,106.0,140.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19083891393,Workout,Morning Workout,0.0,4317,4317,0.0,2026-06-27 09:10:59+00:00,2026-06-27T10:10:59Z,[],,172.0,199.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19075959278,WeightTraining,Afternoon Weight Training,0.0,3488,3488,0.0,2026-06-26 16:11:49+00:00,2026-06-26T17:11:49Z,[],,124.4,150.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19057893650,WeightTraining,Morning Weight Training,0.0,3379,3379,0.0,2026-06-25 04:57:55+00:00,2026-06-25T05:57:55Z,[],,105.5,142.0,,,0.0,0.0,,,,(GMT+00:00) Europe/London,
19050425694,WeightTraining,Afternoon Weight Training,0.0,2494,2494,0.0,2026-06-24 14:27:31+00:00,2026-06-24T15:27:31Z,[],,105.2,140.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
19032082692,WeightTraining,Morning Weight Training,0.0,3279,3279,0.0,2026-06-23 06:37:32+00:00,2026-06-23T07:37:32Z,[],,117.9,159.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
19018512741,WeightTraining,Morning Weight Training,0.0,2960,2960,0.0,2026-06-22 05:56:00+00:00,2026-06-22T06:56:00Z,[],,111.0,153.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
19006341881,Workout,Morning Workout,0.0,3598,3598,0.0,2026-06-21 07:00:00+00:00,2026-06-21T08:00:00Z,[],,147.9,192.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18993481133,WeightTraining,Morning Weight Training,0.0,3341,3341,0.0,2026-06-20 07:37:58+00:00,2026-06-20T08:37:58Z,[],,111.5,137.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18987668781,WeightTraining,Afternoon Weight Training,0.0,2759,2759,0.0,2026-06-19 16:58:00+00:00,2026-06-19T17:58:00Z,[],,112.0,143.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18975972102,Run,Evening Run,5374.0,1946,2230,70.4,2026-06-18 19:05:51+00:00,2026-06-18T20:05:51Z,"[51.537042, -0.016185]",,167.1,197.0,13.3,6.5,2.762,6.56,,,,(GMT+00:00) Europe/London,oypyHddBA@B@EFNb@C^BXJNPJV@NE?ENIHOLg@?OVqDDiAAa@Km@U_@OGO?QDIFWZELGh@UdEE^BHBACICB?DBECAE@AEBB?AAp@FTRd@VRLB^ELKPYFQD_@\_GGi@Me@MUKIYEMBQJOPKZc@lG@TBDDEESK?ACBCBDEE@EDHABCA@N?TB\Tf@JHZJL?LCNMHMLe@RoCJ_B?u@Kg@ISKSUMa@HKJYn@ERK|AOvCEGAKAFDF?^D`@FRNVLDBFPDRAPKJKTm@ZwEBw@?MIi@Oa@[WKCWDMHORMd@Gh@EzAQzBKA?G?BCEB?@D?ABBBEA`@Df@Ph@LNNHPBREZYNe@Fe@HiA@g@BIJoAAMB]AUOq@OWSMKKS@WNYh@G`@KdB?`@MlBCB?DCI@CBBAD@KBFA@?HBp@Nb@JNRFL?D@FCJANOXu@Da@?MHs@DaAF_@Aa@BUAm@ESWi@KKWOK?]ROXK`@ERQxCCFCvACK@GAJAIBF?XD`@HZJZPJRDP?DELENOJW?GHSR_CJiC?QIg@M[MSWQKCQDSNYr@MjBGj@At@Ib@BX@@@ACEG@A@@B@CAAFfAL\LR\NJ@LCPKR[Nq@XuD@o@BG?a@Gg@Um@UUKGWDKHSTSh@a@tGCAAECY?B?A@??HC?BG?FA@@ADB?DAXD\BPPf@HFHBRBVGJIXe@F]^uFAa@Ke@Ui@OKMA_@LW^Id@I`AMdCEj@@TMQCK@EBBEBBBAGBBBr@D^JXRTPFZ@TINWLYHcA@e@D_@NwCC_@Ga@Qa@MOU?GESHMJOVIZIp@AbAK~@Ep@KPAFBDB@@A?h@BZJ\FHPNTHVANIRYPm@RwCHyBKm@Oe@UYICQAWHUVGPKf@MpCGVGrA@p@H`@NTHHZJXCTQR_@F_@ZiF@o@EYKe@KSSSUAQDSJQXIb@OfCS`CCCAG@IA?@@
18967247281,WeightTraining,Morning Weight Training,0.0,2860,2860,0.0,2026-06-18 04:59:50+00:00,2026-06-18T05:59:50Z,[],,114.2,150.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18939489671,WeightTraining,Morning Weight Training,0.0,3001,3001,0.0,2026-06-16 06:41:30+00:00,2026-06-16T07:41:30Z,[],,119.7,160.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18933131324,WeightTraining,Morning Weight Training,0.0,3117,3117,0.0,2026-06-15 05:57:02+00:00,2026-06-15T06:57:02Z,[],,128.4,167.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18894417008,Workout,Afternoon Tennis,1533.5,3819,3819,0.0,2026-06-12 17:59:17+00:00,2026-06-12T13:59:17Z,[],,130.1,162.0,0.0,0.0,0.402,0.0,,,,(GMT-04:00) America/St_Kitts,
18893005982,Golf,Lunch Golf,225.5,1408,1408,0.0,2026-06-12 16:26:00+00:00,2026-06-12T12:26:00Z,[],,112.1,131.0,0.0,0.0,0.16,0.0,,,,(GMT-04:00) America/St_Kitts,
18892070750,WeightTraining,Morning Weight Training,0.0,3231,3231,0.0,2026-06-12 14:34:00+00:00,2026-06-12T10:34:00Z,[],,111.9,145.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18883579075,Workout,Afternoon Pickleball,2033.5,5010,5010,0.0,2026-06-11 20:26:09+00:00,2026-06-11T16:26:09Z,[],,130.4,157.0,0.0,0.0,0.406,0.0,,,,(GMT-04:00) America/St_Kitts,
18880760720,WeightTraining,Lunch Weight Training,0.0,3511,3511,0.0,2026-06-11 16:12:06+00:00,2026-06-11T12:12:06Z,[],,117.4,154.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18869393251,Workout,Afternoon Pickleball,1464.1,3777,3777,0.0,2026-06-10 18:07:48+00:00,2026-06-10T14:07:48Z,[],,139.8,165.0,0.0,0.0,0.388,0.0,,,,(GMT-04:00) America/St_Kitts,
18857357896,Workout,Afternoon Pickleball,2425.9,5792,5792,0.0,2026-06-09 21:03:27+00:00,2026-06-09T17:03:27Z,[],,138.9,168.0,0.0,0.0,0.419,0.0,,,,(GMT-04:00) America/St_Kitts,
18855697784,Sail,Afternoon Sail,0.0,3596,3596,0.0,2026-06-09 18:04:43+00:00,2026-06-09T14:04:43Z,[],,92.9,117.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18853430681,WeightTraining,Lunch Weight Training,0.0,3080,3080,0.0,2026-06-09 16:13:46+00:00,2026-06-09T12:13:46Z,[],,108.1,144.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18838527643,WeightTraining,Lunch Weight Training,0.0,3360,3360,0.0,2026-06-08 15:13:30+00:00,2026-06-08T11:13:30Z,[],,101.8,149.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18830269819,Workout,Afternoon Pickleball,1613.5,4187,4187,0.0,2026-06-07 20:54:06+00:00,2026-06-07T16:54:06Z,[],,135.2,164.0,0.0,0.0,0.385,0.0,,,,(GMT-04:00) America/St_Kitts,
18829011850,Sail,Afternoon Sail,0.0,4138,4138,0.0,2026-06-07 18:00:00+00:00,2026-06-07T14:00:00Z,[],,99.1,129.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18826528814,Workout,Morning Pickleball,1511.9,3488,3488,0.0,2026-06-07 14:59:01+00:00,2026-06-07T10:59:01Z,[],,142.9,166.0,0.0,0.0,0.433,0.0,,,,(GMT-04:00) America/St_Kitts,
18823629212,WeightTraining,Morning Weight Training,0.0,2936,2936,0.0,2026-06-07 11:44:38+00:00,2026-06-07T07:44:38Z,[],,97.3,149.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18809948010,WeightTraining,Morning Weight Training,0.0,3270,3270,0.0,2026-06-06 12:11:27+00:00,2026-06-06T08:11:27Z,[],,100.7,139.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18785055527,WeightTraining,Morning Weight Training,0.0,2660,2660,0.0,2026-06-04 14:19:46+00:00,2026-06-04T10:19:46Z,[],,125.2,151.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18784433820,Workout,Morning Pickleball,1695.8,3354,3354,0.0,2026-06-04 13:15:50+00:00,2026-06-04T09:15:50Z,[],,145.9,179.0,0.0,0.0,0.506,0.0,,,,(GMT-04:00) America/St_Kitts,
18757047709,WeightTraining,Morning Weight Training,0.0,3519,3519,0.0,2026-06-02 14:22:04+00:00,2026-06-02T10:22:04Z,[],,101.1,134.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18747781656,Workout,Afternoon Pickleball,0.0,5337,5337,0.0,2026-06-01 20:21:19+00:00,2026-06-01T16:21:19Z,[],,137.7,160.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18741428860,WeightTraining,Morning Weight Training,0.0,2935,2935,0.0,2026-06-01 12:07:37+00:00,2026-06-01T08:07:37Z,[],,118.6,156.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18728308908,WeightTraining,Morning Weight Training,0.0,3365,3365,0.0,2026-05-31 11:15:51+00:00,2026-05-31T07:15:51Z,[],,121.9,161.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/St_Kitts,
18698704650,WeightTraining,Morning Weight Training,0.0,4372,4372,0.0,2026-05-29 05:47:45+00:00,2026-05-29T06:47:45Z,[],,112.9,144.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18685220555,WeightTraining,Morning Weight Training,0.0,2996,2996,0.0,2026-05-28 04:57:01+00:00,2026-05-28T05:57:01Z,[],,118.2,147.0,0.0,0.0,0.0,0.0,,,,(GMT+00:00) Europe/London,
18657607841,WeightTraining,Morning Weight Training,0.0,3018,3018,0.0,2026-05-26 06:42:03+00:00,2026-05-26T07:42:03Z,[],,122.3,162.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18643331292,WeightTraining,Morning Weight Training,0.0,3152,3152,0.0,2026-05-25 05:59:28+00:00,2026-05-25T06:59:28Z,[],,113.1,146.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18636835822,Hike,Afternoon Hike,10895.7,6989,6989,182.6,2026-05-24 13:19:09+00:00,2026-05-24T14:19:09Z,"[51.675782, -0.60748]",,122.5,162.0,159.4,79.8,1.559,2.421,,,,(GMT+00:00) Europe/London,s|kzHvsuBj@@hANzAJNBh@\@NEj@Gd@Of@?PDHF@\S^C\HJL@HMdBGfCBLLNZn@X^VNv@NnAn@t@XtAz@dBbBzBdBHPNd@\~@RZ\R`@Hz@^~@v@vCvBvCfBVFFIFSjA_G|@gFNi@HK\@RKj@yAReA`@q@Tm@DCPJ\?PD^AFFF@\~ATZ`Az@LCF_@DGXCPMxAoCn@yAl@o@fAuAJ[f@oBRg@TQn@FVIHGVk@jBqFVOXa@tBgCzBuCnBcC\c@FOX]zA}A|@s@xB}BbAy@x@Hl@St@a@LSd@g@RCZWv@c@nCgC~@s@|@{@jE}E|A_Bn@oAdAkAR]j@kBnAuCrAyCv@yAT_@R?lAwAlAu@XY`Ao@~@}@NEXCb@NrCSnIY|BQHCHOl@d@L?dC}I\gAJSzCKzBA@O?_@I{@BOx@k@ZKT?`@J\v@JHLEd@a@h@Yx@CdA]Z?v@UnAIRGHIRu@d@eAd@o@NYj@g@Nm@`@y@b@m@b@c@t@gAFY?a@GYSWSe@Ie@c@w@s@yAIC[m@]_AKQWy@Ue@i@yAaA{B[gAWg@M_@OUa@aAYoA?WSw@GQ_@eBC[_@wBQ{AWgBm@aFEo@EEMm@KCo@VaADeAf@[Ha@DSCcGdC{Bv@wCTGPe@n@gB~Ce@f@MZSPCREHmDr@w@b@c@Js@^WVs@X{@f@uAb@eAhAg@~@m@z@]|@y@pA}@tBkCzE{AvCW\a@^U\qBtDe@p@[t@k@|@_@x@aAzBa@vA]v@_@nAsDnKg@|AwA`EOl@k@tAk@`BIF_ARKII?AIA?EHAPEDg@Bi@Lq@?MFKGE?uAnCKXs@nA_@x@}@xCqAhDYj@QZML}@V_@l@]jAYvA_@dC]|AMlAK`B[zAIt@Ev@YzAMZGHc@V]AQNGTEj@?t@Cf@WhBe@j@g@t@q@hAUh@u@h@Ib@GLi@La@@a@^i@r@S`@u@VGCuAiA_@OkA}@uAm@q@KoCG}@D}AE_ADkAG}Gv@mAT{BdAQTe@`Am@h@]R]Zu@Nw@Q{@VQJi@LUAs@_@W?SDCSLk@DgA?QEIYGyAGMEMQKCgA?a@J
18633257328,Workout,Morning Workout,0.0,4968,4968,0.0,2026-05-24 09:36:21+00:00,2026-05-24T10:36:21Z,[],,151.1,189.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18617867710,WeightTraining,Morning Weight Training,0.0,4290,4290,0.0,2026-05-23 07:38:01+00:00,2026-05-23T08:38:01Z,[],,114.2,151.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18609421114,Workout,Afternoon Workout,0.0,3665,3665,0.0,2026-05-22 14:02:20+00:00,2026-05-22T15:02:20Z,[],,134.6,148.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18590927961,WeightTraining,Morning Weight Training,0.0,2870,2870,0.0,2026-05-21 04:57:25+00:00,2026-05-21T05:57:25Z,[],,120.9,155.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18578141642,Run,Morning Run,5447.4,2031,2036,25.4,2026-05-20 06:36:26+00:00,2026-05-20T07:36:26Z,"[51.676078, -0.607531]",459.5,165.8,178.0,171.6,151.6,2.682,4.5,,,,(GMT+00:00) Europe/London,m~kzHbtuBm@Ec@KmAVIHKDU?cBTsCx@aDt@u@VgBXUJc@Z}@HaAPy@\e@`@sBrCIRERIlCI|@AfAOxDMdF?XLdB?p@UjBc@`Ba@fA{@zCg@rAg@`B}@|Bi@dB{@fBc@fAi@bA]x@I`@@VFRZ\bAp@vEtDjBpAvCzB\RTBPCJIJUFg@FwC^}BBg@Ae@WcAQ]e@k@Qg@CSCc@@u@BULa@\e@\{@tAoFl@w@h@a@^c@j@{@h@qAv@oCd@wBHQB?RThBvAz@dAjCrCpAjAHLBXItASbAu@fBe@v@oA`BQ`@Wx@EDC?KOS_@SWu@c@]G_@Q][OmBW_Ba@gASqA?[Fk@^sA@UEc@\_Aj@gCX{DZsCJo@b@sBz@aC`@wAh@kCXkBF{@@g@MuBY}AE{@EQGIQ@WNWD_@@MCM@u@V]Dy@V]DW?IEIOAKAUBOXgAf@{A`@eBj@qBTo@`@{Ad@kABCF?d@nAt@~Ab@r@Z\RNNDVIFDh@~@\d@z@zALNNFvBEdANb@?bAELCJIDORcEFcCEi@GMMMKCGBML_@lACTDLDDT?`@FLFBJMxCKpAGLMD}@?WB
18564358632,WeightTraining,Morning Weight Training,0.0,3009,3009,0.0,2026-05-19 06:42:13+00:00,2026-05-19T07:42:13Z,[],,133.4,169.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18551204223,WeightTraining,Morning Weight Training,0.0,2903,2903,0.0,2026-05-18 05:58:13+00:00,2026-05-18T06:58:13Z,[],,128.2,155.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18540662692,Run,Lunch Run,5024.0,1775,1778,33.2,2026-05-17 10:11:40+00:00,2026-05-17T11:11:40Z,"[51.675714, -0.607549]",427.3,172.7,189.0,161.0,137.8,2.83,4.02,,,,(GMT+00:00) Europe/London,e|kzHdtuB\?rAG`AFt@@LADEDM?e@OcAEq@@}@LeCCs@Aw@Kw@BSP_@Z_A\iCj@kBb@kCDs@CgBQcAISYa@GYr@cGHgABaAAIGMgAy@qAmA_Ak@}@c@MMCI?OBIXm@Zw@`BiFpBkIZeBFeAt@qCHu@d@u@HUF[OqAWyA_@yCa@_CeAsH_@sBiAcIm@mDOs@a@uCk@mCSs@w@}AgAwAWc@Qy@CMDIDL@l@Pl@PXf@j@v@dAd@xA^pBVhAb@bCz@rF@^CDI?o@[gAYeBk@o@E_@HgAj@_@VoAr@sA|@_@Pc@ZEHCFGf@Mb@IRSV_A~@w@z@u@n@u@j@_@HUP}@`BIn@Uf@Ob@g@pAINUPGJUdBKrB@vADfCe@vFIjB?d@TrCIjCB`DShAEn@QpAUvDY~AQdBUnAs@`BQ|@KdBA~@MzAAj@?ZN^LRVN`@DtAVp@Jt@R\BbDp@b@DNDFFDDf@dB^bAJJFAV[DF?XQx@?VHThBbD\v@vBlCxA`C
18529072723,WeightTraining,Morning Weight Training,0.0,4290,4290,0.0,2026-05-16 07:46:18+00:00,2026-05-16T08:46:18Z,[],,128.5,166.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18499471019,WeightTraining,Morning Weight Training,0.0,2812,2812,0.0,2026-05-14 04:59:12+00:00,2026-05-14T05:59:12Z,[],,130.3,161.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18473398927,WeightTraining,Morning Weight Training,0.0,3215,3215,0.0,2026-05-12 06:39:15+00:00,2026-05-12T07:39:15Z,[],,131.9,174.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18460313752,WeightTraining,Morning Weight Training,0.0,3563,3563,0.0,2026-05-11 05:51:40+00:00,2026-05-11T06:51:40Z,[],,125.1,163.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18454953815,Hike,Afternoon Hike,11404.5,8060,8145,205.0,2026-05-10 14:06:36+00:00,2026-05-10T15:06:36Z,"[51.675895, -0.607581]",,102.5,153.0,160.8,78.6,1.415,2.163,,,,(GMT+00:00) Europe/London,i}kzHltuB@DL??m@IO?YAXDTXRp@Jv@ALFJPLFhBF@NM`BMd@DNhAEVHHLQhFLf@Vh@LNf@`@z@FlAt@|Ar@`@XpAhAr@r@TL|AS`ADx@IzAc@POlBcDp@aALGrAt@`@x@pAjBxAzAb@\JCP_@d@BXY`@yANu@V]\y@JKd@?XJ\APLNf@Jt@nAtAT@DGHa@ZCLMnA}Bv@kBtBaCPc@d@kBTi@NKv@?`@UNYx@kCt@oBVOR]lByBpGiIJWJMpBqBpCgCj@s@dAo@h@LvAa@bAiAvAu@b@e@|EeEbIwIx@wAr@w@^i@j@oBdBaErBeERY`@Oh@u@\]xCoBjAeAXKL@`@Nv@IrFU`CEvDYNUp@d@F?j@iB`AyDt@_CLWlBA`@IdC@BUIcBPOjAk@v@NPh@JRFBZS`@a@VObACpCq@fBOFGX{@Vi@HYA@n@cAp@k@Lm@f@aAb@k@ZWP]l@u@Fw@COa@u@K[E]KI_@o@m@sASKSc@Qk@Yi@Su@[k@kAcDe@gAC?@AIa@aAqBq@qBE]BF@Go@mCi@qCEe@?H{AmMI_@?M@LQu@_@?a@LwAP[Ji@Z}@@EL?Bu@PgC`AgCdAk@PgCXQCCNa@d@o@nAg@v@ADB?A@}@hAQ\OHAD@DGL_@NkCf@{@`@e@LYV]LQPo@V_Al@uA\u@t@}@~Ag@r@Un@Yj@a@f@g@hAK^sCbFi@vAg@r@_@p@k@f@i@bAs@fAc@bAk@r@Qd@}@~As@xAm@bBaCnHkAxCiCrHiArD}@xBOl@D\APcAtD[|A_BpDUr@w@lBC^Up@q@jAqAzAiArBGh@Jh@[v@gArFg@vCUhAcAtGc@hBIj@aAvDYxAm@jB}@~BYb@SHa@GSBKDQV{@`DoB~B}@jBQd@sAzBa@IYTEPC?S[[SK]KMB[Y_AwBQIHs@~AYjAg@rAQHa@CEFMZWM}@_A_@Y{A{Be@_AwAw@@BWVmBxCw@bAaBZ}@D{@Eg@Pi@EyAiA{@u@wAy@cA[aAk@m@s@aAm@Ue@CWFiB?{@Fs@y@Wc@BGMAGJa@Fm@Bk@COe@EYO}@Di@Sy@EWFc@f@@m@EKKCHEMGBT
18434464855,WeightTraining,Morning Weight Training,0.0,3394,3394,0.0,2026-05-09 07:24:23+00:00,2026-05-09T08:24:23Z,[],,124.9,173.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18426554683,Workout,Afternoon Workout,0.0,2401,2401,0.0,2026-05-08 14:31:04+00:00,2026-05-08T15:31:04Z,[],,133.5,148.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18408045200,WeightTraining,Morning Weight Training,0.0,3036,3036,0.0,2026-05-07 04:56:22+00:00,2026-05-07T05:56:22Z,[],,142.6,176.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
18352396098,Hike,Morning Hike,16000.1,13050,15346,1170.0,2026-05-02 19:02:30+00:00,2026-05-03T07:02:30Z,"[-44.463622, 169.24554]",,,,1392.1,371.7,1.226,3.68,,,,(GMT+12:00) Pacific/Auckland,thknGsw~g_@tEkDtAa@Ln@zDvCbAOzDHpD~BBb@iA\Mf@GrALpAM~ELdAk@dDTnAOl@v@j@Ij@f@f@SD@\v@~@VjBl@ZDn@`@VMZb@BfAv@Nx@QZh@`@b@B\~ApE`@jA^\MrAJvCjBzAHh@f@j@fBjAxALj@NBx@bBvCtBd@?`CzAtEpBFTQx@`CpEcFG}Ax@e@AJb@zAT~@dAl@fDXp@DnBqAq@sBTk@i@c@dAs@?sBxAv@x@v@lBnAdBcCZoAjCfAb@rAtA~@JBRaAl@APd@l@r@ZANiA`@eAlA_ARYZmAMy@Vw@g@yBMgAs@i@{@IJLzBlApCK\YJiAk@NzBxBnBZbB~@dApFfALj@`@^Df@YfAs@i@Mh@RnAWb@i@Gg@m@kBiAW@m@j@r@`BPjCXnAK@oAyASJn@jCOzD}@gBq@p@}@lBrAUIbBOXWB[jAiBxBdBzHAbA^vAR~D]d@k@jCm@Tg@z@U~AcAnDUlCPfFWnCFjD^z@I`@cA`AgEt@cN{CmBJgAj@UjAy@~@_I`DkIxJiAj@O\M~BEXDKETRcDNa@h@K~@y@nHyIhIiDf@o@^wArCy@`O|CbEo@fAkAHYc@iACgCVyEQeEToBbBqHdAu@l@kC^m@S{ABmA_@eBAqAw@cDDUe@q@OgAfBoBb@oAd@_@FmBcA`@KMl@qA`AaA|@fBC{AXuAc@_AQ}ALI^l@`Aj@_@}AQeCi@gA?Wr@i@zCtBj@FVe@QqAH_@v@f@TgAKu@][Ii@s@?cEiAu@y@_@oBmB}AOs@CiAbAb@`@e@gAuCOqBLEv@z@x@^pBPp@b@dASf@PfBc@pA_BnAc@BOo@We@q@BSp@a@?_@}@KkAoAkAc@@_@|@eBjCg@sAiBa@oA}@gBnBiAj@Db@cAz@h@vBWz@t@?aC]i@GqA_@qAiAgAmASQc@h@AfAq@nEJb@O_CeEE]Xa@IS{EqB{AeAmAScCmBaByBqA{B_@yA_@e@m@]{BW_BqAoAI]NiAa@sEe@_@uAmAq@N[Ms@}@s@i@GHW[_@Mo@i@W[uBm@m@Gc@NOc@_@Fo@q@[Ju@YoAh@gDMeADmGDcCL_@lA_@Ia@yD}BqFF_EyCIi@yA\eDfC
